date,year,month,week,day,day_of_week,state,district,taluk,taluk_assignment_status,latitude,longitude,geo_valid,disease,cases,is_extreme_case,deaths,deaths_missing_flag,temp_c,temp_imputed,precipitation_mm,preci_imputed,lai,lai_missing_flag,symptoms,status,cases_lag_1w,cases_lag_2w,cases_lag_3w,cases_lag_4w,deaths_lag_1w,deaths_lag_2w,has_historical_lags,cases_rolling_mean_4w,cases_rolling_std_4w,cases_rolling_min_4w,cases_rolling_max_4w,cases_rolling_median_4w,cases_rolling_mean_8w,cases_rolling_std_8w,cases_rolling_mean_12w,cases_rolling_std_12w,case_change_1w,case_change_2w,case_growth_rate_1w,previous_growth_rate,case_acceleration,case_velocity,historical_case_mean,historical_case_median,historical_case_std,historical_case_min,historical_case_max,baseline_deviation,recent_case_ratio,month_sin,month_cos,week_sin,week_cos,temp_lag_1w,temp_lag_2w,preci_lag_1w,preci_lag_2w,temp_rolling_mean_4w,preci_rolling_mean_4w,historical_temp_mean,historical_preci_mean,temp_anomaly,preci_anomaly,neighbor_case_mean,neighbor_case_max,neighbor_case_sum,neighbor_active_location_count,neighbor_case_growth_mean,neighbor_anomaly_mean,distance_to_nearest_active_location,distance_to_highest_case_neighbor,no_neighbor_flag,disease_total_cases,disease_location_count,disease_active_location_count,location_case_share,district_cases,district_case_share,taluk_case_share,neighbor_activity,spatial_case_share
2023-10-21,2023,10,42,21,Saturday,Kerala,Thiruvananthapuram,Nedumangad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.6036,77.0031,1,fever_op,396,0,0.0,0,31.970000000000027,0,1.434575,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,39.0,243.0,11.0,262.0,,0.0,1,138.75,132.07163460284198,11.0,262.0,141.0,6156.8,13457.254965259444,6156.8,13457.254965259444,357.0,153.0,8.925,-0.8360655737704918,9.761065573770493,357.0,6156.8,243.0,13457.254965259444,11.0,30229.0,-0.4280813591323766,2.8540538483564792,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,31.970000000000027,28.69,1.045423093,0.21747,31.157500000000013,0.70082402325,30.388000000000012,0.6204268186,1.582000000000015,0.8141481813999999,39.0,39.0,39.0,1,-0.8360655737704918,-0.5088351845574854,0.0,0.0,1,2336,6,6,0.1695205479452055,435,0.18621575342465754,0.9103448275862069,1,0.1695205479452055
2024-10-17,2024,10,42,17,Thursday,Kerala,Thiruvananthapuram,Nedumangad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.6036,77.0031,1,fever_op,267,0,3.0,0,31.970000000000027,0,1.434575,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,396.0,39.0,243.0,11.0,0.0,,1,172.25,181.50000000000003,11.0,396.0,141.0,5196.666666666667,12264.147139800087,5196.666666666667,12264.147139800087,-129.0,228.0,-0.3249370277078086,8.925,-9.249937027707809,-129.0,5196.666666666667,252.5,12264.147139800087,11.0,30229.0,-0.40195756023255347,1.5500724789507994,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,31.970000000000027,31.970000000000027,1.434575,1.045423093,31.15000000000002,1.03301077325,30.65166666666668,0.7561181821666666,1.3183333333333458,0.6784568178333333,,,,0,,,,,1,267,1,1,1.0,267,1.0,1.0,0,1.0
2020-05-06,2020,5,19,6,Wednesday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,fever_op,4,0,1.0,0,27.340000000000032,0,0.266297,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,0.7765238627180424,-0.630087843581711,,,,,,,,,,,,,,0,,,283.9978044355103,,1,5,2,2,0.8,4,0.8,1.0,0,0.8
2021-11-27,2021,11,47,27,Saturday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2021) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,fever_op,1,0,0.0,0,26.379999999999995,0,0.566323,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,4.0,,,,1.0,,1,4.0,,4.0,4.0,4.0,4.0,,4.0,,-3.0,,-0.6,,,-3.0,4.0,4.0,,4.0,4.0,,0.24999937500156252,-0.5000000000000004,0.8660254037844384,-0.6528221181905214,0.7575112421616204,27.340000000000032,,0.266297,,27.340000000000032,0.266297,27.340000000000032,0.266297,-0.9600000000000364,0.300026,,,,0,,,273.85476769005004,,1,4,2,2,0.25,1,0.25,1.0,0,0.25
2022-09-15,2022,9,37,15,Thursday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,fever_op,40,0,3.0,0,30.21000000000004,0,0.577203,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,4.0,,,0.0,1.0,1,2.5,2.1213203435596424,1.0,4.0,2.5,2.5,2.1213203435596424,2.5,2.1213203435596424,39.0,36.0,19.5,-0.6,20.1,39.0,2.5,2.5,2.1213203435596424,1.0,4.0,17.67758619672319,15.999936000255998,-1.0,-1.8369701987210297e-16,-0.9473263538541913,-0.32026985386283807,26.379999999999995,27.340000000000032,0.566323,0.266297,26.860000000000014,0.41631,26.860000000000014,0.41631,3.3500000000000263,0.160893,,,,0,,,143.04364262144128,,1,250,2,2,0.16,40,0.16,1.0,0,0.16
2024-04-05,2024,4,14,5,Friday,Kerala,Thiruvananthapuram,Neyyattinkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4004,77.0872,1,fever_op,217,0,2.0,0,27.129999999999995,0,0.394694,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,40.0,1.0,4.0,,3.0,0.0,1,15.0,21.702534414210707,1.0,40.0,4.0,15.0,21.702534414210707,15.0,21.702534414210707,177.0,216.0,4.317073170731708,19.5,-15.182926829268293,177.0,15.0,4.0,21.702534414210707,1.0,40.0,9.307664398453277,14.466657022228652,0.8660254037844387,-0.4999999999999998,0.9960498426152169,-0.08879589532293478,30.21000000000004,26.379999999999995,0.577203,0.566323,27.976666666666688,0.469941,27.976666666666688,0.469941,-0.8466666666666924,-0.07524700000000001,,,,0,,,112.97362555119851,,1,517,7,7,0.4197292069632495,217,0.4197292069632495,1.0,0,0.4197292069632495
2021-07-10,2021,7,27,10,Saturday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2021) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,fever_op,14,0,1.0,0,28.720000000000027,0,0.189846,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,-0.05924062789371389,-0.9982437317643215,,,,,,,,,,,,,,0,,,57.94069630354029,,1,208,3,3,0.0673076923076923,14,0.0673076923076923,1.0,0,0.0673076923076923
2022-08-13,2022,8,32,13,Saturday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2022) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,fever_op,26,0,0.0,0,30.670000000000016,0,0.339765,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,14.0,,,,1.0,,1,14.0,,14.0,14.0,14.0,14.0,,14.0,,12.0,,0.8,,,12.0,14.0,14.0,,14.0,14.0,,1.8571415306131924,-0.8660254037844385,-0.5000000000000004,-0.6068001458185934,-0.7948544414133533,28.720000000000027,,0.189846,,28.720000000000027,0.189846,28.720000000000027,0.189846,1.9499999999999886,0.149919,,,,0,,,210.66329016805665,,1,757,6,6,0.034346103038309116,26,0.034346103038309116,1.0,0,0.034346103038309116
2023-08-12,2023,8,32,12,Saturday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,fever_op,6664,1,0.0,0,30.670000000000016,0,0.339765,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,26.0,14.0,,,0.0,1.0,1,20.0,8.48528137423857,14.0,26.0,20.0,20.0,8.48528137423857,20.0,8.48528137423857,6638.0,6650.0,245.85185185185185,0.8,245.05185185185184,6638.0,20.0,20.0,8.48528137423857,14.0,26.0,783.0019862572135,333.1998334000833,-0.8660254037844385,-0.5000000000000004,-0.6068001458185934,-0.7948544414133533,30.670000000000016,28.720000000000027,0.339765,0.189846,29.69500000000002,0.26480549999999997,29.69500000000002,0.26480549999999997,0.9749999999999943,0.07495950000000001,,,,0,,,260.92554275934583,,1,6689,2,2,0.996262520556137,6664,0.996262520556137,1.0,0,0.996262520556137
2024-04-01,2024,4,14,1,Monday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,fever_op,7,0,1.0,0,27.120000000000005,0,0.398059,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,6664.0,26.0,14.0,,0.0,0.0,1,2234.6666666666665,3835.9198809846557,14.0,6664.0,26.0,2234.6666666666665,3835.9198809846557,2234.6666666666665,3835.9198809846557,-6657.0,-19.0,-0.9987996999249813,245.85185185185185,-246.85065155177682,-6657.0,2234.6666666666665,26.0,3835.9198809846557,14.0,6664.0,-0.5807385790047974,0.003132458219872651,0.8660254037844387,-0.4999999999999998,0.9960498426152169,-0.08879589532293478,30.670000000000016,30.670000000000016,0.339765,0.339765,30.02000000000002,0.289792,30.02000000000002,0.289792,-2.9000000000000163,0.108267,,,,0,,,58.93225047081024,,1,1959,5,5,0.0035732516590096988,7,0.0035732516590096988,1.0,0,0.0035732516590096988
2024-10-24,2024,10,43,24,Thursday,Kerala,Thiruvananthapuram,Thiruvananthapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.4882267,76.947551,1,fever_op,18,0,0.0,0,29.120000000000005,0,0.270084,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,7.0,6664.0,26.0,14.0,1.0,0.0,1,1677.75,3324.175925448792,7.0,6664.0,20.0,1677.75,3324.175925448792,1677.75,3324.175925448792,11.0,-6646.0,1.375,-0.9987996999249813,2.373799699924981,11.0,1677.75,20.0,3324.175925448792,7.0,6664.0,-0.4992966775014932,0.010728654383974643,-0.8660254037844386,0.5000000000000001,-0.9266896074318335,0.375827582114238,27.120000000000005,30.670000000000016,0.398059,0.339765,29.295000000000016,0.31685874999999997,29.295000000000016,0.31685874999999997,-0.17500000000001137,-0.046774749999999976,,,,0,,,254.34082352755624,,1,651,2,2,0.027649769585253458,18,0.027649769585253458,1.0,0,0.027649769585253458
2020-10-23,2020,10,43,23,Friday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,1,0,1.0,0,31.730000000000015,0,0.70825,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.9266896074318335,0.375827582114238,,,,,,,,,,,,,,0,,,117.77257838621345,,1,252,2,2,0.003968253968253968,1,0.003968253968253968,1.0,0,0.003968253968253968
2021-04-03,2021,4,13,3,Saturday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2021) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,13,0,1.0,0,27.129999999999995,0,0.436592,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,,,,1.0,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,12.0,,6.0,,,12.0,1.0,1.0,,1.0,1.0,,12.999870001299985,0.8660254037844387,-0.4999999999999998,0.9995608365087943,0.029633327822559667,31.730000000000015,,0.70825,,31.730000000000015,0.70825,31.730000000000015,0.70825,-4.600000000000019,-0.27165800000000007,,,,0,,,126.9721320363887,,1,114,5,5,0.11403508771929824,13,0.11403508771929824,1.0,0,0.11403508771929824
2021-10-23,2021,10,42,23,Saturday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2021) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,1,0,0.0,0,31.730000000000015,0,0.70825,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,13.0,1.0,,,1.0,1.0,1,7.0,8.48528137423857,1.0,13.0,7.0,7.0,8.48528137423857,7.0,8.48528137423857,-12.0,0.0,-0.8571428571428571,6.0,-6.857142857142857,-12.0,7.0,7.0,8.48528137423857,1.0,13.0,-0.7071059478541963,0.14285693877580175,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,27.129999999999995,31.730000000000015,0.436592,0.70825,29.430000000000007,0.5724210000000001,29.430000000000007,0.5724210000000001,2.300000000000008,0.13582899999999998,,,,0,,,71.85663092768073,,1,8425,5,5,0.00011869436201780416,1,0.00011869436201780416,1.0,0,0.00011869436201780416
2021-10-25,2021,10,43,25,Monday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2021) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,7,0,0.0,0,31.730000000000015,0,0.70825,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,13.0,1.0,,0.0,1.0,1,5.0,6.928203230275509,1.0,13.0,1.0,5.0,6.928203230275509,5.0,6.928203230275509,6.0,-6.0,3.0,-0.8571428571428571,3.857142857142857,6.0,5.0,1.0,6.928203230275509,1.0,13.0,0.28867471792874766,1.3999972000056,-0.8660254037844386,0.5000000000000001,-0.9266896074318335,0.375827582114238,31.730000000000015,27.129999999999995,0.70825,0.436592,30.196666666666676,0.6176973333333334,30.196666666666676,0.6176973333333334,1.5333333333333385,0.09055266666666661,,,,0,,,272.82829601296294,,1,22,2,2,0.3181818181818182,7,0.3181818181818182,1.0,0,0.3181818181818182
2022-10-22,2022,10,42,22,Saturday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2022) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,9,0,0.0,0,31.730000000000015,0,0.70825,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,7.0,1.0,13.0,1.0,0.0,0.0,1,5.5,5.744562646538029,1.0,13.0,4.0,5.5,5.744562646538029,5.5,5.744562646538029,2.0,8.0,0.25,3.0,-2.75,2.0,5.5,4.0,5.744562646538029,1.0,13.0,0.6092707352407282,1.6363606611624344,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,31.730000000000015,31.730000000000015,0.70825,0.70825,30.58000000000001,0.6403355000000001,30.58000000000001,0.6403355000000001,1.1500000000000057,0.06791449999999999,,,,0,,,71.85663092768073,,1,85,4,4,0.10588235294117647,9,0.10588235294117647,1.0,0,0.10588235294117647
2022-12-30,2022,12,52,30,Friday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,8,0,0.0,0,26.950000000000045,0,0.812268,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,9.0,7.0,1.0,13.0,0.0,0.0,1,7.5,5.0,1.0,13.0,8.0,6.2,5.215361924162119,6.2,5.215361924162119,-1.0,1.0,-0.1,0.25,-0.35,-1.0,6.2,7.0,5.215361924162119,1.0,13.0,0.3451335832178797,1.0666652444463407,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,31.730000000000015,31.730000000000015,0.70825,0.70825,30.58000000000001,0.6403355000000001,30.810000000000013,0.6539184,-3.8599999999999675,0.15834959999999998,,,,0,,,175.65741003425867,,1,10,2,2,0.8,8,0.8,1.0,0,0.8
2024-04-02,2024,4,14,2,Tuesday,Kerala,Thiruvananthapuram,Varkala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.7379,76.7163,1,fever_op,435,0,4.0,0,27.129999999999995,0,0.436592,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,8.0,9.0,7.0,1.0,0.0,0.0,1,6.25,3.5939764421413045,1.0,9.0,7.5,6.5,4.722287581247038,6.5,4.722287581247038,427.0,426.0,47.44444444444444,-0.1,47.544444444444444,427.0,6.5,7.5,4.722287581247038,1.0,13.0,90.73972841136457,69.59988864017818,0.8660254037844387,-0.4999999999999998,0.9960498426152169,-0.08879589532293478,26.950000000000045,31.730000000000015,0.812268,0.70825,30.53500000000002,0.7342545,30.166666666666686,0.68031,-3.03666666666669,-0.243718,,,,0,,,128.72209240117192,,1,10550,3,3,0.04123222748815166,435,0.04123222748815166,1.0,0,0.04123222748815166
2020-04-05,2020,4,14,5,Sunday,Kerala,Thrissur,Chalakudy,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,10.3,76.3333,1,fever_op,1,0,0.0,0,28.55000000000001,0,0.552028,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,0.9960498426152169,-0.08879589532293478,,,,,,,,,,,,,,0,,,107.05826011455815,,1,8908,3,3,0.0001122586439155815,1,0.0001122586439155815,1.0,0,0.0001122586439155815
2020-10-20,2020,10,43,20,Tuesday,Kerala,Thrissur,Chalakudy,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,10.3,76.3333,1,fever_op,148,0,0.0,0,31.900000000000038,0,0.535453,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,,,,0.0,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,147.0,,73.5,,,147.0,1.0,1.0,,1.0,1.0,,147.99852001479985,-0.8660254037844386,0.5000000000000001,-0.9266896074318335,0.375827582114238,28.55000000000001,,0.552028,,28.55000000000001,0.552028,28.55000000000001,0.552028,3.3500000000000263,-0.016575000000000006,,,,0,,,48.62487106325469,,1,241,3,3,0.6141078838174274,214,0.8879668049792531,0.6915887850467289,0,0.6141078838174274
2021-10-20,2021,10,42,20,Wednesday,Kerala,Thrissur,Chalakudy,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2021) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,10.3,76.3333,1,fever_op,296,0,0.0,0,31.900000000000038,0,0.535453,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,148.0,1.0,,,0.0,0.0,1,74.5,103.94469683442249,1.0,148.0,74.5,74.5,103.94469683442249,74.5,103.94469683442249,148.0,295.0,0.9932885906040269,73.5,-72.50671140939598,148.0,74.5,74.5,103.94469683442249,1.0,148.0,2.130940638976796,3.9731538291068684,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,31.900000000000038,28.55000000000001,0.535453,0.552028,30.225000000000023,0.5437405,30.225000000000023,0.5437405,1.675000000000015,-0.008287500000000003,,,,0,,,13.282281740277526,,1,304,3,3,0.9736842105263158,300,0.9868421052631579,0.9866666666666667,0,0.9736842105263158
2023-05-08,2023,5,19,8,Monday,Kerala,Thrissur,Chalakudy,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,10.3,76.3333,1,fever_op,6,0,0.0,0,28.53000000000003,0,0.326984,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,296.0,148.0,1.0,,0.0,0.0,1,148.33333333333334,147.50028248560523,1.0,296.0,148.0,148.33333333333334,147.50028248560523,148.33333333333334,147.50028248560523,-290.0,-142.0,-0.9764309764309764,0.9932885906040269,-1.9697195670350034,-290.0,148.33333333333334,148.0,147.50028248560523,1.0,296.0,-0.9649698379223476,0.04044943547531896,0.49999999999999994,-0.8660254037844387,0.7765238627180424,-0.630087843581711,31.900000000000038,31.900000000000038,0.535453,0.535453,30.78333333333336,0.540978,30.78333333333336,0.540978,-2.2533333333333303,-0.21399399999999996,,,,0,,,109.88219671776373,,1,23,2,2,0.2608695652173913,6,0.2608695652173913,1.0,0,0.2608695652173913
2023-10-19,2023,10,42,19,Thursday,Kerala,Thrissur,Chalakudy,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,10.3,76.3333,1,fever_op,28,0,4.0,0,31.900000000000038,0,0.535453,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,6.0,296.0,148.0,1.0,0.0,0.0,1,112.75,139.888944047293,1.0,296.0,77.0,112.75,139.888944047293,112.75,139.888944047293,22.0,-268.0,3.142857142857143,-0.9764309764309764,4.119288119288119,22.0,112.75,77.0,139.888944047293,1.0,296.0,-0.6058376844489675,0.24833700679937853,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,28.53000000000003,31.900000000000038,0.326984,0.535453,30.220000000000027,0.48747949999999995,30.220000000000027,0.48747949999999995,1.6800000000000104,0.0479735,,,,0,,,26.17032262502836,,1,13180,4,4,0.0021244309559939304,12623,0.9577389984825493,0.0022181731759486653,0,0.0021244309559939304
2021-09-16,2021,9,37,16,Thursday,Kerala,Thrissur,Chavakkad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2021) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,10.5833,76.0167,1,fever_op,38,0,0.0,0,31.010000000000048,0,0.192847,0,,1,"Fever, headache, body aches, fatigue, chills",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.9473263538541913,-0.32026985386283807,,,,,,,,,,,,,,0,,,152.72472440610838,,0,2851,4,4,0.013328656611715188,38,0.013328656611715188,1.0,0,0.013328656611715188
