date,year,month,week,day,day_of_week,state,district,taluk,taluk_assignment_status,latitude,longitude,geo_valid,disease,cases,is_extreme_case,deaths,deaths_missing_flag,temp_c,temp_imputed,precipitation_mm,preci_imputed,lai,lai_missing_flag,symptoms,status
2022-10-21,2022,10,42,21,Friday,Kerala,Kollam,Kunnathoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0292,76.627,1,leptospirosis_probable,60,0,0.0,0,29.760000000000048,0,0.058146,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-06-06,2023,6,23,6,Tuesday,Kerala,Kollam,Kunnathoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0292,76.627,1,leptospirosis_probable,4,0,0.0,0,27.650000000000034,0,0.123441,0,,1,Sudden high fever; Severe joint pain; Joint swelling; Muscle pain; Headache; Rash; Fatigue; Nausea; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-06-24,2023,6,25,24,Saturday,Kerala,Kollam,Kottarakkara,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.0002,76.7788,1,leptospirosis_probable,13,0,,1,24.6633334,0,0.2690884813,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-09-14,2023,9,37,14,Thursday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,leptospirosis_probable,3,0,0.0,0,31.160000000000025,0,0.255828,0,,1,Fatigue; Nausea; Vomiting; Abdominal pain; Loss of appetite; Jaundice; Dark urine; Fever,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-10-19,2023,10,42,19,Thursday,Kerala,Kollam,Kunnathoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0292,76.627,1,leptospirosis_probable,39554,1,0.0,0,29.760000000000048,0,0.058146,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-10-20,2023,10,42,20,Friday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,leptospirosis_probable,364,0,0.0,0,28.560000000000002,0,0.540594,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-10-26,2023,10,43,26,Thursday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,leptospirosis_probable,4,0,0.0,0,29.77000000000004,0,0.464603,0,,1,Prolonged high fever; Headache; Abdominal pain; Weakness; Loss of appetite; Constipation or diarrhea; Rose-colored rash,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-11-27,2023,11,48,27,Monday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,leptospirosis_probable,1,0,0.0,0,28.629999999999995,0,0.669215,0,,1,Diarrhea (often bloody); Fever; Abdominal cramps; Nausea; Vomiting; Urgency to defecate,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-04-02,2024,4,14,2,Tuesday,Kerala,Kollam,Pathanapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.1,76.87,1,leptospirosis_probable,134,0,0.0,0,27.189999999999998,0,0.380481,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-07-07,2024,7,27,7,Sunday,Kerala,Kollam,Kottarakkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0002,76.7788,1,leptospirosis_probable,15,0,0.0,0,29.010000000000048,0,0.160814,0,,1,Fatigue; Nausea; Abdominal pain; Jaundice; Joint pain; Dark urine; Loss of appetite,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-13,2024,9,37,13,Friday,Kerala,Kollam,Kunnathoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0292,76.627,1,leptospirosis_probable,6519,1,0.0,0,32.31,0,0.208,0,,1,Diarrhea; Watery diarrhea; Abdominal pain/cramps; Nausea; Vomiting; Fever; Weakness; Fatigue; Dehydration,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-14,2024,9,37,14,Saturday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,leptospirosis_probable,328,0,1.0,0,31.340000000000032,0,0.653702,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-10-17,2024,10,42,17,Thursday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,leptospirosis_probable,1783,1,0.0,0,28.560000000000002,0,0.540594,0,,1,Diarrhea; Watery diarrhea; Abdominal pain/cramps; Nausea; Vomiting; Fever; Weakness; Fatigue; Dehydration,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-10-21,2024,10,43,21,Monday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,leptospirosis_probable,394,0,0.0,0,28.560000000000002,0,0.540594,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-10-24,2024,10,43,24,Thursday,Kerala,Kollam,Pathanapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.1,76.87,1,leptospirosis_probable,3,0,0.0,0,30.02000000000004,0,0.521418,0,,1,Fatigue; Nausea; Loss of appetite; Muscle/joint pain; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-11-27,2024,11,48,27,Wednesday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,leptospirosis_probable,1,0,0.0,0,28.430000000000007,0,0.521752,0,,1,Prolonged high fever; Headache; Abdominal pain; Weakness; Loss of appetite; Constipation or diarrhea; Rose-colored rash,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-04-05,2020,4,14,5,Sunday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,3,0,0.0,0,27.310000000000002,0,0.386198,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-04-06,2020,4,15,6,Monday,Kerala,Kollam,Pathanapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.1,76.87,1,malaria,30,0,1.0,0,27.189999999999998,0,0.380481,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-04-06,2020,4,15,6,Monday,Kerala,Kollam,Pathanapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.1,76.87,1,malaria,1,0,0.0,0,27.189999999999998,0,0.380481,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-09-14,2020,9,38,14,Monday,Kerala,Kollam,Kottarakkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0002,76.7788,1,malaria,2,0,0.0,0,32.34000000000003,0,0.411063,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-10-20,2020,10,43,20,Tuesday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,malaria,3,0,0.0,0,31.28000000000003,0,0.312966,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-10-21,2020,10,43,21,Wednesday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,malaria,42,0,0.0,0,31.28000000000003,0,0.312966,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-10-22,2020,10,43,22,Thursday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,10291,1,0.0,0,29.77000000000004,0,0.464603,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-11-25,2020,11,48,25,Wednesday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2020) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,malaria,53,0,1.0,0,28.430000000000007,0,0.521752,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-12-31,2020,12,53,31,Thursday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2020) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,100,0,0.0,0,27.010000000000048,0,0.907303,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2021-05-07,2021,5,18,7,Friday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2021) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,8,0,1.0,0,27.760000000000048,0,0.421523,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2021-10-15,2021,10,41,15,Friday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2021) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,malaria,1,0,1.0,0,31.28000000000003,0,0.312966,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2021-11-25,2021,11,47,25,Thursday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2021) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,43,0,2.0,0,28.629999999999995,0,0.669215,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2021-12-28,2021,12,52,28,Tuesday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2021) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,malaria,53,0,0.0,0,27.410000000000025,0,0.96663,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-04-04,2022,4,14,4,Monday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2022) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,99610,1,1.0,0,27.310000000000002,0,0.386198,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-09-12,2022,9,37,12,Monday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,18,0,0.0,0,31.160000000000025,0,0.255828,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-09-15,2022,9,37,15,Thursday,Kerala,Kollam,Kottarakkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0002,76.7788,1,malaria,86,0,1.0,0,32.34000000000003,0,0.411063,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-11-25,2022,11,47,25,Friday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2022) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,9,0,0.0,0,28.629999999999995,0,0.669215,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-12-28,2022,12,52,28,Wednesday,Kerala,Kollam,Pathanapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2022) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.1,76.87,1,malaria,158,0,0.0,0,27.510000000000048,0,0.974521,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-03-02,2023,3,9,2,Thursday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2023) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,421,0,0.0,0,27.129999999999995,0,0.504306,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-04-04,2023,4,14,4,Tuesday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,14,0,0.0,0,27.33000000000004,0,0.365634,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-06-03,2023,6,22,3,Saturday,Kerala,Kollam,Pathanapuram,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.1,76.87,1,malaria,66,0,,1,29.30200000000002,0,0.003199777065,0,28.0,0,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-06-09,2023,6,23,9,Friday,Kerala,Kollam,Kunnathoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0292,76.627,1,malaria,12,0,0.0,0,27.650000000000034,0,0.123441,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-10-20,2023,10,42,20,Friday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2023) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,1,0,0.0,0,29.77000000000004,0,0.464603,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-12-29,2023,12,52,29,Friday,Kerala,Kollam,Pathanapuram,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.1,76.87,1,malaria,384,0,0.0,0,27.510000000000048,0,0.974521,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-05-07,2024,5,19,7,Tuesday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,634,0,0.0,0,27.99000000000001,0,0.397054,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-10-21,2024,10,43,21,Monday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,420,0,0.0,0,28.560000000000002,0,0.540594,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-11-24,2024,11,47,24,Sunday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,8,0,0.0,0,28.629999999999995,0,0.669215,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-30,2024,12,1,30,Monday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,malaria,17,0,0.0,0,27.010000000000048,0,0.907303,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-30,2024,12,1,30,Monday,Kerala,Kollam,Karunagappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2024) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0574,76.5334,1,malaria,1,0,0.0,0,26.75,0,0.929763,0,,1,"Fever, chills, sweating, headache, nausea, body aches",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-04-04,2020,4,14,4,Saturday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,measles,51,0,2.0,0,27.33000000000004,0,0.365634,0,,1,"Fever, cough, runny nose, red eyes, widespread rash",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-06-07,2020,6,23,7,Sunday,Kerala,Kollam,Punalur,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0089,76.9269,1,measles,3,0,0.0,0,27.970000000000027,0,0.096031,0,,1,"Fever, cough, runny nose, red eyes, widespread rash",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-09-11,2020,9,37,11,Friday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,measles,1,0,0.0,0,31.160000000000025,0,0.255828,0,,1,"Fever, cough, runny nose, red eyes, widespread rash",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-10-20,2020,10,43,20,Tuesday,Kerala,Kollam,Kollam,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,8.8879509,76.5955013,1,measles,2,0,0.0,0,28.560000000000002,0,0.540594,0,,1,"Fever, cough, runny nose, red eyes, widespread rash",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-09-11,2022,9,36,11,Sunday,Kerala,Kollam,Kunnathoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.0292,76.627,1,monkeypox,49,0,0.0,0,32.31,0,0.208,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
